,rt,old or new,accuracy,test item,condition,trials,block,node type,participant,resp_old,response,node_type,participant_id
983,0.9765323944302509,new,1.0,stimuli/238.png,structured,83,2,new,241072.0,0,-1,new,241072.0
984,1.298022652597865,new,1.0,stimuli/5.png,structured,84,2,new,241072.0,0,-1,new,241072.0
985,0.6502196616638685,old,1.0,stimuli/60.png,structured,85,2,nonboundary,241072.0,1,1,nonboundary,241072.0
986,0.6953558023815276,old,1.0,stimuli/149.png,structured,86,2,boundary,241072.0,1,1,boundary,241072.0
987,0.7228577327769017,old,1.0,stimuli/249.png,structured,87,2,nonboundary,241072.0,1,1,nonboundary,241072.0
988,1.3390577580139507,new,1.0,stimuli/266.png,structured,88,2,new,241072.0,0,-1,new,241072.0
989,0.7338676813815255,old,1.0,stimuli/197.png,structured,89,2,nonboundary,241072.0,1,1,nonboundary,241072.0
990,7.583373379893601,old,1.0,stimuli/177.png,unstructured,0,0,boundary,241073.0,1,1,boundary,241073.0
991,1.3853237954899669,new,1.0,stimuli/183.png,unstructured,1,0,new,241073.0,0,-1,new,241073.0
992,1.2098672674037516,new,1.0,stimuli/156.png,unstructured,2,0,new,241073.0,0,-1,new,241073.0
993,0.8964758850634098,old,1.0,stimuli/69.png,unstructured,3,0,nonboundary,241073.0,1,1,nonboundary,241073.0
994,1.7452991879545152,new,1.0,stimuli/275.png,unstructured,4,0,new,241073.0,0,-1,new,241073.0
995,0.7815382732078433,old,1.0,stimuli/110.png,unstructured,5,0,boundary,241073.0,1,1,boundary,241073.0
996,0.6383634908124804,old,1.0,stimuli/211.png,unstructured,6,0,nonboundary,241073.0,1,1,nonboundary,241073.0
997,0.8223420321010053,new,1.0,stimuli/176.png,unstructured,7,0,new,241073.0,0,-1,new,241073.0
998,0.739016346167773,new,1.0,stimuli/161.png,unstructured,8,0,new,241073.0,0,-1,new,241073.0
999,1.3739637262187898,new,1.0,stimuli/22.png,unstructured,9,0,new,241073.0,0,-1,new,241073.0
1000,1.0304195927456021,new,1.0,stimuli/186.png,unstructured,10,0,new,241073.0,0,-1,new,241073.0
1001,2.0631655934266746,new,0.0,stimuli/272.png,unstructured,11,0,new,241073.0,1,1,new,241073.0
1002,1.6732725957408547,old,1.0,stimuli/168.png,unstructured,12,0,boundary,241073.0,1,1,boundary,241073.0
1003,1.1056005856953561,new,1.0,stimuli/182.png,unstructured,13,0,new,241073.0,0,-1,new,241073.0
1004,0.8851825268939137,old,1.0,stimuli/216.png,unstructured,14,0,nonboundary,241073.0,1,1,nonboundary,241073.0
1005,0.9019648446701467,old,1.0,stimuli/104.png,unstructured,15,0,nonboundary,241073.0,1,1,nonboundary,241073.0
1006,0.752844394184649,old,1.0,stimuli/251.png,unstructured,16,0,nonboundary,241073.0,1,1,nonboundary,241073.0
1007,0.8334319395944476,new,1.0,stimuli/178.png,unstructured,17,0,new,241073.0,0,-1,new,241073.0
1008,0.822569330688566,old,1.0,stimuli/79.png,unstructured,18,0,boundary,241073.0,1,1,boundary,241073.0
1009,0.8094690586440265,old,1.0,stimuli/152.png,unstructured,19,0,nonboundary,241073.0,1,1,nonboundary,241073.0
1010,2.8874195856042206,new,0.0,stimuli/270.png,unstructured,20,0,new,241073.0,1,1,new,241073.0
1011,0.5749340746551752,old,1.0,stimuli/143.png,unstructured,21,0,nonboundary,241073.0,1,1,nonboundary,241073.0
1012,0.691780929453671,new,1.0,stimuli/284.png,unstructured,22,0,new,241073.0,0,-1,new,241073.0
1013,0.660692120436579,new,0.0,stimuli/127.png,unstructured,23,0,new,241073.0,1,1,new,241073.0
1014,0.7736661564558744,old,1.0,stimuli/10.png,unstructured,24,0,boundary,241073.0,1,1,boundary,241073.0
1015,0.6245034458115697,old,1.0,stimuli/206.png,unstructured,25,0,nonboundary,241073.0,1,1,nonboundary,241073.0
1016,1.0554610076360404,old,1.0,stimuli/61.png,unstructured,26,0,nonboundary,241073.0,1,1,nonboundary,241073.0
1017,1.0302194617688656,old,1.0,stimuli/7.png,unstructured,27,0,boundary,241073.0,1,1,boundary,241073.0
1018,0.8718999330885708,new,1.0,stimuli/254.png,unstructured,28,0,new,241073.0,0,-1,new,241073.0
1019,0.7746082502417266,new,1.0,stimuli/239.png,unstructured,29,0,new,241073.0,0,-1,new,241073.0
1020,1.6878718873485923,new,1.0,stimuli/51.png,unstructured,30,1,new,241073.0,0,-1,new,241073.0
1021,0.6764915939420462,old,1.0,stimuli/10.png,unstructured,31,1,boundary,241073.0,1,1,boundary,241073.0
1022,1.4914139923639596,old,0.0,stimuli/251.png,unstructured,32,1,nonboundary,241073.0,0,-1,nonboundary,241073.0
1023,0.8238597670570016,new,1.0,stimuli/129.png,unstructured,33,1,new,241073.0,0,-1,new,241073.0
1024,0.8175920182839036,new,0.0,stimuli/145.png,unstructured,34,1,new,241073.0,1,1,new,241073.0
1025,0.6184844267554581,old,1.0,stimuli/206.png,unstructured,35,1,nonboundary,241073.0,1,1,nonboundary,241073.0
1026,1.0074588754214346,new,1.0,stimuli/77.png,unstructured,36,1,new,241073.0,0,-1,new,241073.0
1027,0.8842612602747977,new,1.0,stimuli/36.png,unstructured,37,1,new,241073.0,0,-1,new,241073.0
1028,5.243191021960229,new,1.0,stimuli/235.png,unstructured,38,1,new,241073.0,0,-1,new,241073.0
1029,0.671219065785408,old,1.0,stimuli/79.png,unstructured,39,1,boundary,241073.0,1,1,boundary,241073.0
1030,0.6911497474648058,old,1.0,stimuli/7.png,unstructured,40,1,boundary,241073.0,1,1,boundary,241073.0
1031,0.8540523634292185,old,1.0,stimuli/61.png,unstructured,41,1,nonboundary,241073.0,1,1,nonboundary,241073.0
1032,0.5528611172921956,old,1.0,stimuli/168.png,unstructured,42,1,boundary,241073.0,1,1,boundary,241073.0
1033,0.8297957759350538,new,1.0,stimuli/89.png,unstructured,43,1,new,241073.0,0,-1,new,241073.0
1034,1.4246898121200502,old,1.0,stimuli/110.png,unstructured,44,1,boundary,241073.0,1,1,boundary,241073.0
1035,0.8371728481724858,new,1.0,stimuli/43.png,unstructured,45,1,new,241073.0,0,-1,new,241073.0
1036,0.6960232211276889,old,1.0,stimuli/177.png,unstructured,46,1,boundary,241073.0,1,1,boundary,241073.0
1037,1.0458438582718372,old,1.0,stimuli/104.png,unstructured,47,1,nonboundary,241073.0,1,1,nonboundary,241073.0
1038,0.7644417225383222,new,1.0,stimuli/238.png,unstructured,48,1,new,241073.0,0,-1,new,241073.0
1039,0.7492414345033467,new,1.0,stimuli/228.png,unstructured,49,1,new,241073.0,0,-1,new,241073.0
1040,0.6341912299394608,old,1.0,stimuli/216.png,unstructured,50,1,nonboundary,241073.0,1,1,nonboundary,241073.0
1041,0.795161662157625,new,1.0,stimuli/242.png,unstructured,51,1,new,241073.0,0,-1,new,241073.0
1042,1.869928206782788,old,1.0,stimuli/143.png,unstructured,52,1,nonboundary,241073.0,1,1,nonboundary,241073.0
1043,1.7401117836125195,new,1.0,stimuli/195.png,unstructured,53,1,new,241073.0,0,-1,new,241073.0
1044,0.7494162092916667,new,0.0,stimuli/220.png,unstructured,54,1,new,241073.0,1,1,new,241073.0
1045,0.6802539341151714,old,1.0,stimuli/211.png,unstructured,55,1,nonboundary,241073.0,1,1,nonboundary,241073.0
1046,6.629430952016264,new,1.0,stimuli/233.png,unstructured,56,1,new,241073.0,0,-1,new,241073.0
1047,2.3486663373187184,old,0.0,stimuli/69.png,unstructured,57,1,nonboundary,241073.0,0,-1,nonboundary,241073.0
1048,0.8235425157472491,new,1.0,stimuli/263.png,unstructured,58,1,new,241073.0,0,-1,new,241073.0
1049,0.558387506287545,old,1.0,stimuli/152.png,unstructured,59,1,nonboundary,241073.0,1,1,nonboundary,241073.0
1050,1.5802075080573559,old,1.0,stimuli/152.png,unstructured,60,2,nonboundary,241073.0,1,1,nonboundary,241073.0
1051,0.7068891511298716,new,1.0,stimuli/277.png,unstructured,61,2,new,241073.0,0,-1,new,241073.0
1052,0.8618360362015665,old,1.0,stimuli/143.png,unstructured,62,2,nonboundary,241073.0,1,1,nonboundary,241073.0
1053,0.8546367581002414,new,1.0,stimuli/123.png,unstructured,63,2,new,241073.0,0,-1,new,241073.0
1054,4.324575771111995,new,1.0,stimuli/28.png,unstructured,64,2,new,241073.0,0,-1,new,241073.0
1055,0.8831353355199099,new,1.0,stimuli/98.png,unstructured,65,2,new,241073.0,0,-1,new,241073.0
1056,0.5979521446861327,old,1.0,stimuli/177.png,unstructured,66,2,boundary,241073.0,1,1,boundary,241073.0
1057,0.6145497267134488,old,1.0,stimuli/110.png,unstructured,67,2,boundary,241073.0,1,1,boundary,241073.0
1058,1.2138713942840695,new,0.0,stimuli/141.png,unstructured,68,2,new,241073.0,1,1,new,241073.0
1059,0.624401418492198,new,0.0,stimuli/57.png,unstructured,69,2,new,241073.0,1,1,new,241073.0
1060,0.5483894143253565,old,1.0,stimuli/206.png,unstructured,70,2,nonboundary,241073.0,1,1,nonboundary,241073.0
1061,0.9474235340021551,new,0.0,stimuli/1.png,unstructured,71,2,new,241073.0,1,1,new,241073.0
1062,0.6442001885734499,new,1.0,stimuli/72.png,unstructured,72,2,new,241073.0,0,-1,new,241073.0
1063,0.7751416307874024,old,1.0,stimuli/211.png,unstructured,73,2,nonboundary,241073.0,1,1,nonboundary,241073.0
1064,0.653956494294107,new,1.0,stimuli/163.png,unstructured,74,2,new,241073.0,0,-1,new,241073.0
1065,1.6188617469742894,old,1.0,stimuli/251.png,unstructured,75,2,nonboundary,241073.0,1,1,nonboundary,241073.0
1066,3.028250753413886,new,0.0,stimuli/252.png,unstructured,76,2,new,241073.0,1,1,new,241073.0
1067,1.167766128666699,old,1.0,stimuli/61.png,unstructured,77,2,nonboundary,241073.0,1,1,nonboundary,241073.0
1068,0.9083880498073995,new,1.0,stimuli/124.png,unstructured,78,2,new,241073.0,0,-1,new,241073.0
1069,0.935130727943033,new,1.0,stimuli/135.png,unstructured,79,2,new,241073.0,0,-1,new,241073.0
1070,0.7378662726841867,old,1.0,stimuli/7.png,unstructured,80,2,boundary,241073.0,1,1,boundary,241073.0
1071,0.6928202216513455,old,1.0,stimuli/69.png,unstructured,81,2,nonboundary,241073.0,1,1,nonboundary,241073.0
1072,0.9577050693333149,new,1.0,stimuli/198.png,unstructured,82,2,new,241073.0,0,-1,new,241073.0
1073,1.4854752672836185,old,0.0,stimuli/168.png,unstructured,83,2,boundary,241073.0,0,-1,boundary,241073.0
1074,1.0678292773663998,old,1.0,stimuli/216.png,unstructured,84,2,nonboundary,241073.0,1,1,nonboundary,241073.0
1075,1.1544838375411928,old,1.0,stimuli/104.png,unstructured,85,2,nonboundary,241073.0,1,1,nonboundary,241073.0
1076,0.9110051458701491,old,1.0,stimuli/79.png,unstructured,86,2,boundary,241073.0,1,1,boundary,241073.0
1077,0.8837396525777876,new,1.0,stimuli/214.png,unstructured,87,2,new,241073.0,0,-1,new,241073.0
1078,0.7144847670570016,old,1.0,stimuli/10.png,unstructured,88,2,boundary,241073.0,1,1,boundary,241073.0
1079,0.9854004066437483,new,1.0,stimuli/234.png,unstructured,89,2,new,241073.0,0,-1,new,241073.0
1080,4.960443580523133,new,1.0,stimuli/79.png,structured,0,0,new,241074.0,0,-1,new,241074.0
1081,1.2683333437889814,old,1.0,stimuli/113.png,structured,1,0,nonboundary,241074.0,1,1,nonboundary,241074.0
1082,1.0928178876638412,old,1.0,stimuli/94.png,structured,2,0,nonboundary,241074.0,1,1,nonboundary,241074.0
1083,1.78368753567338,new,0.0,stimuli/18.png,structured,3,0,new,241074.0,1,1,new,241074.0
1084,1.2544435635209084,old,1.0,stimuli/45.png,structured,4,0,nonboundary,241074.0,1,1,nonboundary,241074.0
1085,0.8036094233393669,old,1.0,stimuli/123.png,structured,5,0,boundary,241074.0,1,1,boundary,241074.0
1086,0.9641475435346365,new,1.0,stimuli/36.png,structured,6,0,new,241074.0,0,-1,new,241074.0
1087,1.15895433165133,new,0.0,stimuli/109.png,structured,7,0,new,241074.0,1,1,new,241074.0
1088,1.1081154830753803,new,1.0,stimuli/186.png,structured,8,0,new,241074.0,0,-1,new,241074.0
1089,3.2500003781169653,new,0.0,stimuli/47.png,structured,9,0,new,241074.0,1,1,new,241074.0
1090,0.6876815427094698,old,1.0,stimuli/296.png,structured,10,0,nonboundary,241074.0,1,1,nonboundary,241074.0
1091,0.7932126130908728,new,0.0,stimuli/27.png,structured,11,0,new,241074.0,1,1,new,241074.0
1092,0.8007062617689371,old,1.0,stimuli/40.png,structured,12,0,boundary,241074.0,1,1,boundary,241074.0
1093,0.742198996245861,old,1.0,stimuli/174.png,structured,13,0,boundary,241074.0,1,1,boundary,241074.0
1094,0.6828052066266537,old,1.0,stimuli/61.png,structured,14,0,boundary,241074.0,1,1,boundary,241074.0
1095,1.5499941278249025,old,1.0,stimuli/72.png,structured,15,0,nonboundary,241074.0,1,1,nonboundary,241074.0
1096,1.0208189766854048,old,1.0,stimuli/166.png,structured,16,0,nonboundary,241074.0,1,1,nonboundary,241074.0
1097,1.5412792079150677,old,1.0,stimuli/74.png,structured,17,0,nonboundary,241074.0,1,1,nonboundary,241074.0
1098,0.9114079680293798,new,0.0,stimuli/133.png,structured,18,0,new,241074.0,1,1,new,241074.0
1099,1.15561318770051,new,0.0,stimuli/139.png,structured,19,0,new,241074.0,1,1,new,241074.0
1100,0.6217597126960754,old,1.0,stimuli/233.png,structured,20,0,nonboundary,241074.0,1,1,nonboundary,241074.0
1101,0.6393130086362362,old,1.0,stimuli/90.png,structured,21,0,boundary,241074.0,1,1,boundary,241074.0
1102,2.0411830712109804,new,1.0,stimuli/82.png,structured,22,0,new,241074.0,0,-1,new,241074.0
1103,1.7346274722367525,new,1.0,stimuli/282.png,structured,23,0,new,241074.0,0,-1,new,241074.0
1104,0.9554205499589443,old,1.0,stimuli/137.png,structured,24,0,nonboundary,241074.0,1,1,nonboundary,241074.0
1105,0.8319084662944078,new,1.0,stimuli/148.png,structured,25,0,new,241074.0,0,-1,new,241074.0
1106,0.7574495021253824,new,1.0,stimuli/152.png,structured,26,0,new,241074.0,0,-1,new,241074.0
1107,0.8116216454654932,new,1.0,stimuli/118.png,structured,27,0,new,241074.0,0,-1,new,241074.0
1108,1.742172434926033,new,1.0,stimuli/255.png,structured,28,0,new,241074.0,0,-1,new,241074.0
1109,0.7676796950399876,old,1.0,stimuli/21.png,structured,29,0,boundary,241074.0,1,1,boundary,241074.0
1110,3.0787808038294315,new,0.0,stimuli/89.png,structured,30,1,new,241074.0,1,1,new,241074.0
1111,1.0426923036575317,old,1.0,stimuli/166.png,structured,31,1,nonboundary,241074.0,1,1,nonboundary,241074.0
1112,0.8482211716473103,new,1.0,stimuli/160.png,structured,32,1,new,241074.0,0,-1,new,241074.0
1113,0.8147714175283909,old,1.0,stimuli/90.png,structured,33,1,boundary,241074.0,1,1,boundary,241074.0
1114,1.2689310014247894,old,1.0,stimuli/72.png,structured,34,1,nonboundary,241074.0,1,1,nonboundary,241074.0
1115,1.7420607507228851,old,1.0,stimuli/74.png,structured,35,1,nonboundary,241074.0,1,1,nonboundary,241074.0
1116,0.787510123103857,old,1.0,stimuli/45.png,structured,36,1,nonboundary,241074.0,1,1,nonboundary,241074.0
1117,0.7900516726076603,old,1.0,stimuli/123.png,structured,37,1,boundary,241074.0,1,1,boundary,241074.0
1118,0.6728853154927492,old,1.0,stimuli/113.png,structured,38,1,nonboundary,241074.0,1,1,nonboundary,241074.0
1119,0.6991055365651846,old,1.0,stimuli/40.png,structured,39,1,boundary,241074.0,1,1,boundary,241074.0
1120,0.6869854833930731,new,1.0,stimuli/26.png,structured,40,1,new,241074.0,0,-1,new,241074.0
1121,2.601222962141037,new,1.0,stimuli/37.png,structured,41,1,new,241074.0,0,-1,new,241074.0
1122,1.1355735789984465,new,1.0,stimuli/196.png,structured,42,1,new,241074.0,0,-1,new,241074.0
1123,0.6497463434934616,new,1.0,stimuli/273.png,structured,43,1,new,241074.0,0,-1,new,241074.0
1124,0.8468891214579344,old,1.0,stimuli/94.png,structured,44,1,nonboundary,241074.0,1,1,nonboundary,241074.0
1125,0.7908023651689291,old,1.0,stimuli/21.png,structured,45,1,boundary,241074.0,1,1,boundary,241074.0
1126,0.7880096789449453,new,1.0,stimuli/132.png,structured,46,1,new,241074.0,0,-1,new,241074.0
1127,0.7251555193215609,new,1.0,stimuli/220.png,structured,47,1,new,241074.0,0,-1,new,241074.0
1128,0.7003992516547441,old,1.0,stimuli/61.png,structured,48,1,boundary,241074.0,1,1,boundary,241074.0
1129,0.6926110032945871,new,1.0,stimuli/96.png,structured,49,1,new,241074.0,0,-1,new,241074.0
1130,0.8571335002779961,new,1.0,stimuli/0.png,structured,50,1,new,241074.0,0,-1,new,241074.0
1131,0.7826479747891426,old,1.0,stimuli/296.png,structured,51,1,nonboundary,241074.0,1,1,nonboundary,241074.0
1132,0.8189438432455063,new,1.0,stimuli/275.png,structured,52,1,new,241074.0,0,-1,new,241074.0
1133,1.9373770542442799,old,1.0,stimuli/233.png,structured,53,1,nonboundary,241074.0,1,1,nonboundary,241074.0
1134,0.684121560305357,new,1.0,stimuli/35.png,structured,54,1,new,241074.0,0,-1,new,241074.0
1135,0.8596602603793144,new,1.0,stimuli/110.png,structured,55,1,new,241074.0,0,-1,new,241074.0
1136,0.7295081503689289,new,1.0,stimuli/55.png,structured,56,1,new,241074.0,0,-1,new,241074.0
1137,0.6284106057137251,old,1.0,stimuli/137.png,structured,57,1,nonboundary,241074.0,1,1,nonboundary,241074.0
1138,0.9236240088939667,old,1.0,stimuli/174.png,structured,58,1,boundary,241074.0,1,1,boundary,241074.0
1139,1.278845762833953,new,0.0,stimuli/219.png,structured,59,1,new,241074.0,1,1,new,241074.0
1140,2.4008377455174923,new,0.0,stimuli/155.png,structured,60,2,new,241074.0,1,1,new,241074.0
1141,1.1093624122440815,old,1.0,stimuli/74.png,structured,61,2,nonboundary,241074.0,1,1,nonboundary,241074.0
1142,0.8564528357237577,new,1.0,stimuli/103.png,structured,62,2,new,241074.0,0,-1,new,241074.0
1143,1.8094082027673721,old,1.0,stimuli/113.png,structured,63,2,nonboundary,241074.0,1,1,nonboundary,241074.0
1144,0.7639147583395243,old,1.0,stimuli/137.png,structured,64,2,nonboundary,241074.0,1,1,nonboundary,241074.0
1145,1.0130488369613886,new,1.0,stimuli/91.png,structured,65,2,new,241074.0,0,-1,new,241074.0
1146,2.531239179894328,new,0.0,stimuli/176.png,structured,66,2,new,241074.0,1,1,new,241074.0
1147,0.7386399209499359,new,1.0,stimuli/49.png,structured,67,2,new,241074.0,0,-1,new,241074.0
1148,2.856530711054802,new,0.0,stimuli/165.png,structured,68,2,new,241074.0,1,1,new,241074.0
1149,0.6091841720044613,old,1.0,stimuli/40.png,structured,69,2,boundary,241074.0,1,1,boundary,241074.0
1150,0.7460885923355818,new,1.0,stimuli/279.png,structured,70,2,new,241074.0,0,-1,new,241074.0
1151,1.0382919814437628,old,1.0,stimuli/174.png,structured,71,2,boundary,241074.0,1,1,boundary,241074.0
1152,2.221211437135935,new,0.0,stimuli/3.png,structured,72,2,new,241074.0,1,1,new,241074.0
1153,0.7938790898770094,new,1.0,stimuli/76.png,structured,73,2,new,241074.0,0,-1,new,241074.0
1154,0.7103970218449831,new,0.0,stimuli/287.png,structured,74,2,new,241074.0,1,1,new,241074.0
1155,0.628958759829402,new,1.0,stimuli/12.png,structured,75,2,new,241074.0,0,-1,new,241074.0
1156,0.8991834744811058,new,0.0,stimuli/228.png,structured,76,2,new,241074.0,1,1,new,241074.0
1157,1.345645060762763,new,0.0,stimuli/77.png,structured,77,2,new,241074.0,1,1,new,241074.0
1158,0.872483916580677,new,1.0,stimuli/161.png,structured,78,2,new,241074.0,0,-1,new,241074.0
1159,0.9566901177167892,old,1.0,stimuli/90.png,structured,79,2,boundary,241074.0,1,1,boundary,241074.0
1160,0.6138555519282818,old,1.0,stimuli/296.png,structured,80,2,nonboundary,241074.0,1,1,nonboundary,241074.0
1161,1.823085181415081,old,1.0,stimuli/233.png,structured,81,2,nonboundary,241074.0,1,1,nonboundary,241074.0
1162,0.8375028949230909,old,1.0,stimuli/123.png,structured,82,2,boundary,241074.0,1,1,boundary,241074.0
1163,0.6677560303360224,old,1.0,stimuli/72.png,structured,83,2,nonboundary,241074.0,1,1,nonboundary,241074.0
1164,0.616601150482893,old,1.0,stimuli/21.png,structured,84,2,boundary,241074.0,1,1,boundary,241074.0
1165,0.6034780610352755,old,1.0,stimuli/94.png,structured,85,2,nonboundary,241074.0,1,1,nonboundary,241074.0
1166,0.972965395078063,old,1.0,stimuli/166.png,structured,86,2,nonboundary,241074.0,1,1,nonboundary,241074.0
1167,0.6664743907749653,old,1.0,stimuli/45.png,structured,87,2,nonboundary,241074.0,1,1,nonboundary,241074.0
1168,0.697388332337141,new,0.0,stimuli/211.png,structured,88,2,new,241074.0,1,1,new,241074.0
1169,0.884918799623847,old,1.0,stimuli/61.png,structured,89,2,boundary,241074.0,1,1,boundary,241074.0
1170,5.84011591039598,old,1.0,stimuli/256.png,unstructured,0,0,nonboundary,241075.0,1,1,nonboundary,241075.0
1171,1.3985384404659271,new,1.0,stimuli/41.png,unstructured,1,0,new,241075.0,0,-1,new,241075.0
1172,1.0399996982887387,new,1.0,stimuli/165.png,unstructured,2,0,new,241075.0,0,-1,new,241075.0
1173,2.5519043738022447,old,1.0,stimuli/123.png,unstructured,3,0,nonboundary,241075.0,1,1,nonboundary,241075.0
1174,0.9983392194844782,old,1.0,stimuli/272.png,unstructured,4,0,nonboundary,241075.0,1,1,nonboundary,241075.0
1175,1.11684536235407,new,1.0,stimuli/289.png,unstructured,5,0,new,241075.0,0,-1,new,241075.0
1176,1.186001690570265,old,1.0,stimuli/274.png,unstructured,6,0,boundary,241075.0,1,1,boundary,241075.0
1177,1.8818853572010994,old,1.0,stimuli/3.png,unstructured,7,0,nonboundary,241075.0,1,1,nonboundary,241075.0
1178,0.8003365634940565,new,1.0,stimuli/164.png,unstructured,8,0,new,241075.0,0,-1,new,241075.0
1179,2.021608560346067,old,1.0,stimuli/154.png,unstructured,9,0,boundary,241075.0,1,1,boundary,241075.0
1180,0.6726535665802658,new,1.0,stimuli/52.png,unstructured,10,0,new,241075.0,0,-1,new,241075.0
1181,1.454844697844237,old,1.0,stimuli/70.png,unstructured,11,0,nonboundary,241075.0,1,1,nonboundary,241075.0
1182,1.1557128191925585,old,1.0,stimuli/106.png,unstructured,12,0,boundary,241075.0,1,1,boundary,241075.0
1183,0.6809115880168974,old,1.0,stimuli/210.png,unstructured,13,0,nonboundary,241075.0,1,1,nonboundary,241075.0
1184,0.7724202363751829,new,1.0,stimuli/15.png,unstructured,14,0,new,241075.0,0,-1,new,241075.0
1185,1.1130019016563892,old,1.0,stimuli/253.png,unstructured,15,0,boundary,241075.0,1,1,boundary,241075.0
1186,0.8801768841221929,new,1.0,stimuli/62.png,unstructured,16,0,new,241075.0,0,-1,new,241075.0
1187,1.3237215126864612,new,1.0,stimuli/75.png,unstructured,17,0,new,241075.0,0,-1,new,241075.0
1188,0.8375486736185849,new,1.0,stimuli/95.png,unstructured,18,0,new,241075.0,0,-1,new,241075.0
1189,1.3238507048226893,new,1.0,stimuli/273.png,unstructured,19,0,new,241075.0,0,-1,new,241075.0
1190,0.8555950978770852,new,1.0,stimuli/266.png,unstructured,20,0,new,241075.0,0,-1,new,241075.0
1191,0.9031473938375711,new,1.0,stimuli/279.png,unstructured,21,0,new,241075.0,0,-1,new,241075.0
1192,0.7686362401582301,new,1.0,stimuli/236.png,unstructured,22,0,new,241075.0,0,-1,new,241075.0
1193,1.4482015753164887,old,1.0,stimuli/215.png,unstructured,23,0,nonboundary,241075.0,1,1,nonboundary,241075.0
1194,0.9687114008702338,new,1.0,stimuli/19.png,unstructured,24,0,new,241075.0,0,-1,new,241075.0
1195,0.7172287120483816,old,1.0,stimuli/283.png,unstructured,25,0,nonboundary,241075.0,1,1,nonboundary,241075.0
1196,1.2651417185552418,old,1.0,stimuli/26.png,unstructured,26,0,boundary,241075.0,1,1,boundary,241075.0
1197,0.8146346099674702,new,1.0,stimuli/203.png,unstructured,27,0,new,241075.0,0,-1,new,241075.0
1198,0.6874843793921173,old,1.0,stimuli/53.png,unstructured,28,0,boundary,241075.0,1,1,boundary,241075.0
1199,1.2153838030062616,old,1.0,stimuli/207.png,unstructured,29,0,nonboundary,241075.0,1,1,nonboundary,241075.0
1200,2.0141655346378684,old,1.0,stimuli/274.png,unstructured,30,1,boundary,241075.0,1,1,boundary,241075.0
1201,2.223362914752215,new,1.0,stimuli/21.png,unstructured,31,1,new,241075.0,0,-1,new,241075.0
1202,1.3307223278097808,old,1.0,stimuli/253.png,unstructured,32,1,boundary,241075.0,1,1,boundary,241075.0
1203,1.500582872889936,new,1.0,stimuli/9.png,unstructured,33,1,new,241075.0,0,-1,new,241075.0
1204,0.7933746869675815,old,1.0,stimuli/215.png,unstructured,34,1,nonboundary,241075.0,1,1,nonboundary,241075.0
1205,1.8976171934045851,new,1.0,stimuli/259.png,unstructured,35,1,new,241075.0,0,-1,new,241075.0
1206,1.4540466056205332,old,1.0,stimuli/70.png,unstructured,36,1,nonboundary,241075.0,1,1,nonboundary,241075.0
1207,1.697333755902946,new,0.0,stimuli/182.png,unstructured,37,1,new,241075.0,1,1,new,241075.0
1208,1.1830628756433725,old,1.0,stimuli/154.png,unstructured,38,1,boundary,241075.0,1,1,boundary,241075.0
1209,0.7535422137007117,new,1.0,stimuli/277.png,unstructured,39,1,new,241075.0,0,-1,new,241075.0
1210,0.8827691748738289,new,1.0,stimuli/244.png,unstructured,40,1,new,241075.0,0,-1,new,241075.0
1211,1.0886603882536292,old,1.0,stimuli/283.png,unstructured,41,1,nonboundary,241075.0,1,1,nonboundary,241075.0
1212,0.8288774187676609,old,1.0,stimuli/106.png,unstructured,42,1,boundary,241075.0,1,1,boundary,241075.0
1213,0.6910148207098246,new,1.0,stimuli/79.png,unstructured,43,1,new,241075.0,0,-1,new,241075.0
1214,4.775995351374149,new,1.0,stimuli/188.png,unstructured,44,1,new,241075.0,0,-1,new,241075.0
1215,1.9138845121487975,old,1.0,stimuli/123.png,unstructured,45,1,nonboundary,241075.0,1,1,nonboundary,241075.0
1216,0.8649913971312344,new,1.0,stimuli/187.png,unstructured,46,1,new,241075.0,0,-1,new,241075.0
1217,0.7862301906570792,new,1.0,stimuli/86.png,unstructured,47,1,new,241075.0,0,-1,new,241075.0
1218,0.7697887048125267,new,1.0,stimuli/193.png,unstructured,48,1,new,241075.0,0,-1,new,241075.0
1219,1.035322526935488,old,1.0,stimuli/207.png,unstructured,49,1,nonboundary,241075.0,1,1,nonboundary,241075.0
1220,0.7811748017556965,old,1.0,stimuli/272.png,unstructured,50,1,nonboundary,241075.0,1,1,nonboundary,241075.0
1221,0.9500371273607016,old,1.0,stimuli/53.png,unstructured,51,1,boundary,241075.0,1,1,boundary,241075.0
1222,0.6299535147845745,new,1.0,stimuli/173.png,unstructured,52,1,new,241075.0,0,-1,new,241075.0
1223,1.509149083867669,old,0.0,stimuli/210.png,unstructured,53,1,nonboundary,241075.0,0,-1,nonboundary,241075.0
1224,1.1459868997335434,new,1.0,stimuli/37.png,unstructured,54,1,new,241075.0,0,-1,new,241075.0
1225,1.3978191316127777,old,1.0,stimuli/256.png,unstructured,55,1,nonboundary,241075.0,1,1,nonboundary,241075.0
1226,1.1210127077065408,old,0.0,stimuli/26.png,unstructured,56,1,boundary,241075.0,0,-1,boundary,241075.0
1227,1.0704908086918294,old,1.0,stimuli/3.png,unstructured,57,1,nonboundary,241075.0,1,1,nonboundary,241075.0
1228,1.556382323615253,new,1.0,stimuli/222.png,unstructured,58,1,new,241075.0,0,-1,new,241075.0
